TORG,GROUP,PRIMARY,TOPS,GTD,UCDP-GTD.dif,UCDP,MAROB.ORGID,MAROB.GRP-NUM,MAR.GRP,YRFIRST,YRLAST,TOPS.YR1,GTD.YR1,UCDP.YR1,GTD.YRLST,UCDP.YRLST,HBASE,TOPS-ISO,GTD-ISO,UCDP-ISO,MAROB-ISO,RGN.CODE,HBASE.CC
T2391,NATIONAL PEOPLES PARTY (RASHTRIYA JANATA DAL - RJD),0,0,G2537,0,0,0,0,,1997,2000,,2000,,2000,,IND,,IND,,,SOUTH ASIA,750
T2391,NATIONAL PEOPLE'S PARTY (RASHTRIYA JANATA DAL - RJD),0,0,G2537,0,0,0,0,,1997,2000,,2000,,2000,,IND,,IND,,,SOUTH ASIA,750
T2391,RASHTRIYA JANATA DAL (RJD),0,0,G2537,0,0,0,0,,1997,2000,,2000,,2000,,IND,,IND,,,SOUTH ASIA,750
T2392,NATIONAL REDEMPTION FRONT,1,0,G2538,0,U1317,0,0,,2006,2006,,2006,2006,2006,2006,SDN,,SDN,SDN,,SUB-SAHARAN AFRICA,625
T2392,NATIONAL REDEMPTION FRONT (NRF),0,0,G2538,0,U1317,0,0,,2006,2006,,2006,2006,2006,2006,SDN,,SDN,SDN,,SUB-SAHARAN AFRICA,625
T2393,NATIONAL YOUTH SERVICE OF ZIMBABWE,1,0,G2540,0,0,0,0,,2001,2002,,2002,,2002,,ZWE,,ZWE,,,SUB-SAHARAN AFRICA,552
T2394,NATIONALIST INTEGRATIONIST FRONT (FNI),1,0,G2541,0,0,0,0,,2002,2005,,2005,,2005,,COD,,COD,,,SUB-SAHARAN AFRICA,490
T2394,NATIONALIST INTEGRATIONIST FRONT,0,0,G2541,0,0,0,0,,2002,2005,,2005,,2005,,COD,,COD,,,SUB-SAHARAN AFRICA,490
T2395,NATIONALSOCIALISTISK FRONT (NSF),1,0,G2542,0,0,0,0,,1994,1999,,1999,,1999,,SWE,,SWE,,,WESTERN EUROPE,380
T2396,NEPAL PEOPLE'S ARMY,1,0,G2543,0,0,0,0,,2007,2007,,2007,,2007,,NPL,,NPL,,,SOUTH ASIA,790
T2397,NIGER DELTA VIGILANTE (NDV),1,0,G2547,0,U1516,0,0,,2003,2012,,2006,2004,2008,2012,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T2397,NIGER DELTA VIGILANTES,0,0,G2547,0,U1516,0,0,,2003,2012,,2006,2004,2008,2012,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T2397,NIGER DELTA VIGILANTES (NDV),0,0,G2547,0,U1516,0,0,,2003,2012,,2006,2004,2008,2012,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T2398,NORTH ATLANTIC TERRORIST ORGANIZATION,1,0,0,0,0,0,0,,1999,0,,,,,,USA,,,,,NORTH AMERICA,2
T2399,HMAR PEOPLE'S CONVENTION-DEMOCRACY (HPC-D),1,0,G2724,0,0,0,0,,2008,2008,,2008,,2008,,IND,,IND,,,SOUTH ASIA,750
T2400,HOODIE WEARERS,1,0,G2792,0,0,0,0,,2009,2009,,2009,,2009,,DEU,,DEU,,,WESTERN EUROPE,255
T2401,OTPOR,1,0,G2555,0,0,0,0,,1978,2000,,1978,,2000,,YSM,,"USA, YSM",,,EASTERN EUROPE,-99
T2402,PARTISAN SHARPSHOOTERS,1,0,G2556,0,0,0,0,,1998,1998,,1998,,1998,,FRA,,FRA,,,WESTERN EUROPE,220
T2403,PATRIOTIC RESISTANCE FRONT IN ITURI (FRPI),1,0,G2557,0,0,0,0,,2002,2005,,2005,,2005,,COD,,COD,,,SUB-SAHARAN AFRICA,490
T2403,ITURI PATRIOTIC RESISTANCE FRONT (FRPI),0,0,G2557,0,0,0,0,,2002,2005,,2005,,2005,,COD,,COD,,,SUB-SAHARAN AFRICA,490
T2404,PEMUDA PANCASILA,1,0,G2558,0,0,0,0,,1959,1999,,1999,,1999,,IDN,,IDN,,,SOUTHEAST ASIA,850
T2405,PENTAGON KIDNAP GROUP,1,0,G2559,0,0,0,0,,2001,2002,,2002,,2002,,PHL,,PHL,,,SOUTHEAST ASIA,840
T2406,PEOPLE'S ARMY'S PIONEERS,1,0,G2561,0,0,0,0,,2001,2001,,2001,,2001,,PSE,,ISR,,,MIDDLE EAST & NORTH AFRICA,666
T2407,ILLUMINATING PATHS OF SOLIDARITY,1,0,G2793,0,0,0,0,,2009,2009,,2009,,2009,,GRC,,GRC,,,WESTERN EUROPE,350
T2408,INDIAN MUJAHIDEEN,1,0,G2726,0,U1930,0,0,,2008,2012,,2008,2008,2012,2008,IND,,IND,IND,,SOUTH ASIA,750
T2408,INDIAN MUJAHIDEEN (IM),0,0,G2726,0,U1930,0,0,,2008,2012,,2008,2008,2012,2008,IND,,IND,IND,,SOUTH ASIA,750
T2409,PEOPLE'S SOVEREIGNTY PARTY (PDR),1,0,G2566,0,0,0,0,,1999,1999,,1999,,1999,,IDN,,IDN,,,SOUTHEAST ASIA,850
T2410,PEOPLE'S UNITED DEMOCRATIC MOVEMENT (PUDEMO),1,0,G2567,0,0,0,0,,1983,2006,,2006,,2006,,SWZ,,SWZ,,,SUB-SAHARAN AFRICA,572
T2411,ISLAMIC JIHAD UNION (UZBEKISTAN),1,0,G2794,0,0,0,0,,2009,2009,,2009,,2009,,UZB,,UZB,,,CENTRAL ASIA,704
T2412,ISLAMIC PARTY (SOMALIA),1,0,G2795,0,0,0,0,,2009,2010,,2009,,2010,,SOM,,SOM,,,SUB-SAHARAN AFRICA,520
T2413,JACINTO ARAUJO INTERNATIONALIST REBEL INSURRECTIONIST BRIGADE,1,0,G2796,0,0,0,0,,2010,2010,,2010,,2010,,ARG,,ARG,,,SOUTH AMERICA,160
T2414,JAISH AL-UMMA (ARMY OF THE NATION),1,0,G2684,0,0,0,0,,2008,2008,,2008,,2008,,PSE,,ISR,,,MIDDLE EAST & NORTH AFRICA,666
T2415,JHARKHAND LIBERATION TIGERS (JLT),1,0,G2727,0,0,0,0,,2008,2012,,2008,,2012,,IND,,IND,,,SOUTH ASIA,750
T2416,RAMZI NAHRA MARTYR ORGANIZATION,1,0,G2578,0,0,0,0,,2002,2002,,2002,,2002,,LBN,,ISR,,,MIDDLE EAST & NORTH AFRICA,660
T2417,RANBIR SENA,1,0,G280,0,U1236,0,0,,1994,2009,,1996,1997,2009,2000,IND,,"IND, NPL",IND,,SOUTH ASIA,750
T2417,ARMY OF RANVIR,0,0,G280,0,U1236,0,0,,1994,2009,,1996,1997,2009,2000,IND,,"IND, NPL",IND,,SOUTH ASIA,750
T2417,RANVIR SENA,0,0,G280,0,U1236,0,0,,1994,2009,,1996,1997,2009,2000,IND,,"IND, NPL",IND,,SOUTH ASIA,750
T2418,RASTAS,1,0,G2580,0,U1531,0,0,,1994,2007,,2000,2005,2005,2007,COD,,"LCA, COD","COD, RWA",,SUB-SAHARAN AFRICA,490
T2419,JIHADI MOVEMENT OF THE SUNNA PEOPLE OF IRAN,1,0,G2728,0,0,0,0,,2008,2008,,2008,,2008,,IRN,,IRN,,,MIDDLE EAST & NORTH AFRICA,630
T2420,REVENGE OF THE TREES,1,0,G2587,0,0,0,0,,2000,2000,,2000,,2000,,USA,,USA,,,NORTH AMERICA,2
T2421,REVOLUTIONARIES OF THE STREETS,1,0,G2588,0,0,0,0,,2000,2000,,2000,,2000,,GRC,,GRC,,,WESTERN EUROPE,350
T2422,REVOLUTIONARY ACTION OF LIBERATION,1,0,G2589,0,0,0,0,,2006,2007,,2006,,2007,,GRC,,GRC,,,WESTERN EUROPE,350
T2423,REVOLUTIONARY FORCE,1,0,G2591,0,0,0,0,,2002,2002,,2002,,2002,,JPN,,JPN,,,EAST ASIA,740
T2424,JUAREZ CARTEL (CARRILLO-FUENTES / MEXICO),1,0,G2729,0,0,0,0,,2008,2008,,2008,,2008,,MEX,,MEX,,,NORTH AMERICA,70
T2425,ROBIN FOOD,1,0,G2597,0,0,0,0,,1998,1999,,1998,,1999,,DEU,,DEU,,,WESTERN EUROPE,255
T2425,ROBIN FOODS OF SHERWOOD FOREST,0,0,G2597,0,0,0,0,,1998,1999,,1998,,1999,,DEU,,DEU,,,WESTERN EUROPE,255
T2426,SABAOT LAND DEFENSE FORCE (SLDF),1,0,G2599,0,0,0,0,,2005,2008,,2007,,2008,,KEN,,KEN,,,SUB-SAHARAN AFRICA,501
T2427,JUND AL-TAWID,1,0,G2797,0,0,0,0,,2010,2010,,2010,,2010,,IRQ,,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T2428,"""SEPTEMBER 11""",1,0,G2606,0,0,0,0,,2001,2004,,2001,,2003,,NZL,,NZL,,,AUSTRALASIA & OCEANIA,920
T2428,11-Sep,0,0,G2606,0,0,0,0,,2001,2004,,2001,,2003,,NZL,,NZL,,,AUSTRALASIA & OCEANIA,920
T2428,SEPTEMBER 11,0,0,G2606,0,0,0,0,,2001,2004,,2001,,2003,,NZL,,NZL,,,AUSTRALASIA & OCEANIA,920
T2428,SEPT 11,0,0,G2606,0,0,0,0,,2001,2004,,2001,,2003,,NZL,,NZL,,,AUSTRALASIA & OCEANIA,920
T2428,“SEPTEMBER 11”,0,0,G2606,0,0,0,0,,2001,2004,,2001,,2003,,NZL,,NZL,,,AUSTRALASIA & OCEANIA,920
T2429,SERB RADICAL PARTY,1,0,G2607,0,0,M3440106,M34401,SERBS,1991,2000,,2000,,2000,,YSM,,BIH,,HRV,EASTERN EUROPE,-99
T2429,SERBIAN RADICAL PARTY,0,0,G2607,0,0,M3440106,M34401,SERBS,1991,2000,,2000,,2000,,YSM,,BIH,,HRV,EASTERN EUROPE,-99
T2429,SERBIAN RADICAL PARTY (SRS),0,0,G2607,0,0,M3440106,M34401,SERBS,1991,2000,,2000,,2000,,YSM,,BIH,,HRV,EASTERN EUROPE,-99
T2429,SRPSKA RADIKALNA STRANKA,0,0,G2607,0,0,M3440106,M34401,SERBS,1991,2000,,2000,,2000,,YSM,,BIH,,HRV,EASTERN EUROPE,-99
T2429,SRPSKA RADIKALNA STRANKA (SRS),0,0,G2607,0,0,M3440106,M34401,SERBS,1991,2000,,2000,,2000,,YSM,,BIH,,HRV,EASTERN EUROPE,-99
T2430,SHAN UNITED REVOLUTIONARY ARMY,1,0,G177,0,U1094,0,0,,1969,2003,,2003,1969,2003,1983,MMR,,MMR,MMR,,SOUTHEAST ASIA,775
T2431,SHIV SENA,1,0,G2931,0,0,0,0,,1966,2012,,2012,,2012,,IND,,IND,,,SOUTH ASIA,750
T2431,SHIVAJI'S ARM,0,0,G2931,0,0,0,0,,1966,2012,,2012,,2012,,IND,,IND,,,SOUTH ASIA,750
T2432,SIPAH-I-MOHAMMED,1,0,G262,0,0,0,0,,1993,2004,,1996,,2004,,PAK,,PAK,,,SOUTH ASIA,770
T2432,SIPAH-E-MOHAMMED,0,0,G262,0,0,0,0,,1993,2004,,1996,,2004,,PAK,,PAK,,,SOUTH ASIA,770
T2433,SIRRI POWZ,1,0,G2608,0,0,0,0,,2007,2007,,2007,,2007,,AFG,,AFG,,,SOUTH ASIA,700
T2434,KARABULAK GANG,1,0,G2798,0,0,0,0,,2010,2010,,2010,,2010,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T2435,SQUADRONS OF TERROR (KATIBAT EL AHOUAL),1,0,G2611,0,0,0,0,,1998,2000,,2000,,2000,,DZA,,DZA,,,MIDDLE EAST & NORTH AFRICA,615
T2436,SUNGU SUNGU,1,0,G2613,0,0,0,0,,1982,2007,,2007,,2007,,TZA,,KEN,,,SUB-SAHARAN AFRICA,510
T2437,KIRAT JANABADI WORKERS PARTY,1,0,G2730,0,0,0,0,,2008,2011,,2008,,2011,,NPL,,NPL,,,SOUTH ASIA,790
T2438,SUPPORT OF OCALAN-THE HAWKS OF THRACE,1,0,G2616,0,0,0,0,,1999,1999,,1999,,1999,,GRC,,GRC,,,WESTERN EUROPE,350
T2439,SWAZILAND YOUTH CONGRESS (SWAYOCO),1,0,G2617,0,0,0,0,,1998,2003,,2003,,2003,,SWZ,,SWZ,,,SUB-SAHARAN AFRICA,572
T2440,SYMPATHIZERS OF AL-QA'IDA ORGANIZATION,1,0,G2618,0,0,0,0,,2002,2002,,2002,,2002,,YEM,,YEM,,,MIDDLE EAST & NORTH AFRICA,679
T2440,SYMPATHIZERS OF AL-QA`IDA ORGANIZATION,0,0,G2618,0,0,0,0,,2002,2002,,2002,,2002,,YEM,,YEM,,,MIDDLE EAST & NORTH AFRICA,679
T2441,TEHREEK-E-JEHAD-E-ISLAMI,1,0,G2621,0,0,0,0,,2003,2003,,2003,,2003,,IND,,IND,,,SOUTH ASIA,750
T2442,TEHRIK AL-MOJAHEDIN,1,0,G296,0,0,0,0,,1997,2003,,1997,,2003,,IND,,IND,,,SOUTH ASIA,750
T2443,TELA MOHAMMED,1,0,G2623,0,0,0,0,,2005,2005,,2005,,2005,,AFG,,AFG,,,SOUTH ASIA,700
T2444,TERAI ARMY,1,0,G2624,0,0,0,0,,2007,2009,,2007,,2009,,NPL,,NPL,,,SOUTH ASIA,790
T2445,THE HUSAYN UBAYYAT MARTYRS’ BRIGADES,1,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2445,HUSAYN UBAYYAT MARTYRS BRIGADES,0,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2445,HUSAYN UBAYYAT MARTYRS' BRIGADES,0,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2445,HUSAYN UBAYYAT MARTYRS’ BRIGADES,0,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2445,THE HUSAYN UBAYYAT MARTYRS BRIGADES,0,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2445,THE HUSAYN UBAYYAT MARTYRS' BRIGADES,0,0,G2627,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2446,THE ISLAMIC REVOLUTION TO LIBERATE PALESTINE,1,0,G2629,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,ISR,,,MIDDLE EAST & NORTH AFRICA,666
T2447,KOKANG,1,0,G2799,0,0,0,0,,2009,2009,,2009,,2009,,MMR,,MMR,,,SOUTHEAST ASIA,775
T2448,THE NORTHERN ALLIANCE (OR UNITED ISLAMIC FRONT FOR SALVATION OF AFGHANISTAN - UIFSA),1,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2448,THE NORTHERN ALLIANCE,0,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2448,THE NORTHERN ALLIANCE (OR UNITED ISLAMIC FRONT FOR SALVATION OF AFGHANISTAN - UIFSA),0,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2448,UIFSA,0,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2448,UNITED ISLAMIC FRONT FOR SALVATION OF AFGHANISTAN,0,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2448,UNITED ISLAMIC FRONT FOR SALVATION OF AFGHANISTAN (UIFSA),0,0,G2631,0,U1147,0,0,,1996,2001,,1999,1996,1999,2001,AFG,,AFG,AFG,,SOUTH ASIA,700
T2449,THE WAR THAT WAS NEVER DECLARED,1,0,G2633,0,0,0,0,,2003,2003,,2003,,2003,,GRC,,GRC,,,WESTERN EUROPE,350
T2450,LASHKAR-E-BALOCHISTAN,1,0,G2800,0,0,0,0,,2009,2012,,2009,,2012,,PAK,,PAK,,,SOUTH ASIA,770
T2451,UIGHUR LIBERATION ORGANIZATION,1,0,G2637,0,0,0,0,,2000,2000,,2000,,2000,,KAZ,,KAZ,,,CENTRAL ASIA,705
T2451,UYGHUR LIBERATION ORGANIZATION,0,0,G2637,0,0,0,0,,2000,2000,,2000,,2000,,KAZ,,KAZ,,,CENTRAL ASIA,705
T2452,LW,1,0,G2731,0,0,0,0,,2008,2008,,2008,,2008,,FRA,,FRA,,,WESTERN EUROPE,220
T2453,UMAR AL-MUKHTAR MARTYR FORCES,1,0,G2638,0,0,0,0,,2000,2000,,2000,,2000,,PSE,,PSE,,,MIDDLE EAST & NORTH AFRICA,666
T2454,UNION OF CHADIAN FORCES (UFNT),1,0,G2641,0,0,0,0,,2007,2007,,2007,,2007,,TCD,,TCD,,,SUB-SAHARAN AFRICA,483
T2455,UNION OF DEMOCRATIC FORCES,1,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2455,UNION DES FORCES DEMOCRATIQUES POUR LE RASSEMBLEMENT (UFDR),0,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2455,UNION DES FORCES DÉMOCRATIQUES POUR LE RASSEMBLEMENT (UFDR),0,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2455,UNION OF DEMOCRATIC FORCES (UFD),0,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2455,UNION OF DEMOCRATIC FORCES (UFDR),0,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2455,UNION OF DEMOCRATIC FORCES FOR UNITY,0,0,G2643,0,U1408,0,0,,1998,2011,,1998,2006,1998,2011,TCD,,TCD,CAF,,SUB-SAHARAN AFRICA,483
T2456,UNION OF FORCES FOR DEMOCRACY AND DEVELOPMENT (UFDD),1,0,G2644,0,U1302,0,0,,2006,2009,,2006,2006,2009,2007,TCD,,TCD,TCD,,SUB-SAHARAN AFRICA,483
T2456,UFDD,0,0,G2644,0,U1302,0,0,,2006,2009,,2006,2006,2009,2007,TCD,,TCD,TCD,,SUB-SAHARAN AFRICA,483
T2456,UNION DES FORCES POUR LA DÉMOCRATIE ET LE DÉVELOPPEMENT (UFDD),0,0,G2644,0,U1302,0,0,,2006,2009,,2006,2006,2009,2007,TCD,,TCD,TCD,,SUB-SAHARAN AFRICA,483
T2456,UNION OF FORCES FOR DEMOCRACY AND DEVELOPMENT,0,0,G2644,0,U1302,0,0,,2006,2009,,2006,2006,2009,2007,TCD,,TCD,TCD,,SUB-SAHARAN AFRICA,483
T2457,UNION OF REVOLUTIONARY COMMUNISTS IN TURKEY (TIKB),1,0,G2645,0,0,0,0,,1996,1999,,1999,,1999,,TUR,,TUR,,,MIDDLE EAST & NORTH AFRICA,640
T2458,UNION PARISHAD,1,0,G2640,0,0,0,0,,1983,2007,,2007,,2007,,BGD,,BGD,,,SOUTH ASIA,771
T2459,VANGUARD OF RED YOUTH (AKM),1,0,G2651,0,0,0,0,,2001,2003,,2003,,2003,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T2460,VISHWA HINDU PARISHAD (VHP),1,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,VISHVA HINDU PARISHAD,0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,VISHVA HINDU PARISHAD (VHP),0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,VISHWA HINDU PARISHAD,0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,VISVA HINDU PARISAD,0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,VISWA HINDU PARISAD,0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2460,WORLD HINDU COUNCIL,0,0,G2653,0,U1241,0,0,,1964,2002,,1999,2002,2001,2002,IND,,IND,IND,,SOUTH ASIA,750
T2461,WEST SIDE BOYS,1,0,G2654,0,U1387,0,0,,1997,2000,,2000,2000,2000,2000,SLE,,SLE,SLE,,SUB-SAHARAN AFRICA,451
T2462,WHITE WOLVES (UK),1,0,G2656,0,0,0,0,,1999,1999,,1999,,1999,,GBR,,GBR,,,WESTERN EUROPE,200
T2462,WHITE WOLVES,0,0,G2656,0,0,0,0,,1999,1999,,1999,,1999,,GBR,,GBR,,,WESTERN EUROPE,200
T2463,WOLVES OF ISLAM,1,0,G2657,0,0,0,0,,1998,1998,,1998,,1998,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T2464,YOUNG COMMUNIST LEAGUE,1,0,G2659,0,0,0,0,,1998,2009,,2007,,2009,,NPL,,NPL,,,SOUTH ASIA,790
T2465,YOUNG PATRIOTS (SPAIN),1,0,0,0,0,0,0,,1988,0,,,,,,ESP,,,,,WESTERN EUROPE,230
T2465,YOUNG PATRIOTS,0,0,0,0,0,0,0,,1988,0,,,,,,ESP,,,,,WESTERN EUROPE,230
T2466,YOUTH OF ISLAMIC AWAKENING,1,0,G2662,0,0,0,0,,1998,1999,,1999,,1999,,JOR,,JOR,,,MIDDLE EAST & NORTH AFRICA,663
T2467,ZVIADISTS,1,0,G2664,0,U1176,0,0,,1992,1998,,1998,1992,1998,1993,GEO,,GEO,GEO,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),372
T2468,SOVEREIGN CITIZENS,1,0,0,0,0,0,0,,0,0,,,,,,USA,,,,,,
T2469,ZEMUN CLAN,1,0,G2201,0,0,0,0,,2003,2003,,2003,,2003,,YSM,,YSM,,,EASTERN EUROPE,-99
T2470,FANMI LAVALAS,1,0,G2390,0,0,0,0,,1996,2002,,2002,,2002,,HTI,,HTI,,,CENTRAL AMERICA & CARIBBEAN,41
T2471,CONGRES PANAFRICAIN DES JEUNES ET DES PATRIOTES (COJEP) - YOUNG PATRIOTS,1,0,0,0,0,0,0,,1998,0,,,,,,CIV,,,,,SUB-SAHARAN AFRICA,437
T2471,CONGRÈS PANAFRICAIN DES JEUNES ET DES PATRIOTES (COJEP) - YOUNG PATRIOTS,0,0,0,0,0,0,0,,1998,0,,,,,,CIV,,,,,SUB-SAHARAN AFRICA,437
T2471,YOUNG PATRIOTS (IVORY COAST),0,0,0,0,0,0,0,,1998,0,,,,,,CIV,,,,,SUB-SAHARAN AFRICA,437
T2472,YOUNG OFFICER UNION OF THE NEW GENERATION AND REFORMIST ARMED FORCES OF THE PHILIPPINES (YOU-RAFP),1,0,G2661,0,0,0,0,,1998,2006,,2006,,2006,,PHL,,PHL,,,SOUTHEAST ASIA,840
T2473,YOUNG PATRIOTS (AMERICAN),1,0,0,0,0,0,0,,1998,0,,,,,,USA,,,,,NORTH AMERICA,2
T2474,KUKI NATIONAL FRONT (KNF),1,0,G2483,0,U1159,0,0,,1988,2012,,2003,1997,2012,1997,IND,,IND,IND,,SOUTH ASIA,750
T2474,KUKI NATIONAL FRONT,0,0,G2483,0,U1159,0,0,,1988,2012,,2003,1997,2012,1997,IND,,IND,IND,,SOUTH ASIA,750
T2475,ARISKA BRODRASKAPET (ARYAN BROTHERHOOD),1,0,G2315,0,0,0,0,,1999,1999,,1999,,1999,,SWE,,SWE,,,WESTERN EUROPE,380
T2476,ITSEKIRI,1,0,G2447,0,U1480,0,0,,1997,2004,,2004,1997,2004,1999,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T2477,NATIONAL LIBERATION FRONT (FNL) (BURUNDI),1,0,G2741,1,0,0,0,,2008,2010,,2008,,2010,,BDI,,BDI,,,SUB-SAHARAN AFRICA,516
T2478,MADHESH RASTRA JANATANTRIK REVOLUTIONARY (RJR) - NEPAL,1,0,G2801,0,0,0,0,,2009,2011,,2009,,2011,,NPL,,NPL,,,SOUTH ASIA,790
T2479,MADHESI VIRUS KILLERS,1,0,G2735,0,0,0,0,,2008,2008,,2008,,2008,,NPL,,NPL,,,SOUTH ASIA,790
T2480,MAHAN MADHESH JANAKANTRI PARTY (MMJP)- NEPAL,1,0,G2802,0,0,0,0,,2009,2011,,2009,,2011,,NPL,,NPL,,,SOUTH ASIA,790
T2481,MERILLE MILITIA,1,0,G2851,0,0,0,0,,2010,2012,,2010,,2012,,KEN,,KEN,,,SUB-SAHARAN AFRICA,501
T2482,MILITANT FORCES AGAINST HUNTINGDON,1,0,G2841,0,0,0,0,,2009,2009,,2009,,2009,,AUT,,AUT,,,WESTERN EUROPE,305
T2482,MILITANT FORCES AGAINST HUNTINGDON (MFAH),0,0,G2841,0,0,0,0,,2009,2009,,2009,,2009,,AUT,,AUT,,,WESTERN EUROPE,305
T2482,MILITANT FORCES AGAINST HUNTINGDON LIFE SCIENCES,0,0,G2841,0,0,0,0,,2009,2009,,2009,,2009,,AUT,,AUT,,,WESTERN EUROPE,305
T2482,MILITANT FORCES AGAINST HUNTINGDON LIFE SCIENCES (MFAH),0,0,G2841,0,0,0,0,,2009,2009,,2009,,2009,,AUT,,AUT,,,WESTERN EUROPE,305
T2483,MILITANT ORGANIZATION OF RUSSIAN NATIONALISTS,1,0,G2736,0,0,0,0,,2008,2008,,2008,,2008,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T2484,MINUTEMEN AMERICAN DEFENSE,1,0,G2761,0,0,0,0,,2009,2009,,2009,,2009,,USA,,USA,,,NORTH AMERICA,2
T2485,MLADA BOSNA,1,0,G2683,0,0,0,0,,2008,2008,,2008,,2008,,YSM,,KOS,,,EASTERN EUROPE,-99
T2486,MONGOLIAN MUKTI MORCHA,1,0,G2843,0,0,0,0,,2009,2009,,2009,,2009,,NPL,,NPL,,,SOUTH ASIA,790
T2487,MUNADIL AL-JUMALYI BRIGADE,1,0,G2682,0,0,0,0,,2008,2008,,2008,,2008,,IRQ,,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T2488,NIGER DELTA LIBERATION FORCE,1,0,G2838,0,0,0,0,,2010,2010,,2010,,2010,,NGA,,NGA,,,SUB-SAHARAN AFRICA,475
T2488,NIGER DELTA LIBERATION FORCE (NDLF) - NIGERIA,0,0,G2838,0,0,0,0,,2010,2010,,2010,,2010,,NGA,,NGA,,,SUB-SAHARAN AFRICA,475
T2488,NIGER DELTA LIBERATION FORCE (NDLF)-NIGERIA,0,0,G2838,0,0,0,0,,2010,2010,,2010,,2010,,NGA,,NGA,,,SUB-SAHARAN AFRICA,475
T2489,SUDAN LIBERATION MOVEMENT,1,0,G2680,1,0,0,0,,2001,2012,,2001,,2012,2011,SDN,,"SDN, LBY",,,SUB-SAHARAN AFRICA,625
T2489,SUDAN LIBERATION MOVEMENT (SLM),0,0,G2680,1,0,0,0,,2001,2012,,2001,,2012,2011,SDN,,"SDN, LBY",,,SUB-SAHARAN AFRICA,625
T2489,SUDAN LIBERATION MOVEMENT/ ARMY (SLM/ A),0,0,G2680,1,U1316,0,0,,2001,2012,,2001,2003,2012,2011,SDN,,"SDN, LBY",SDN,,SUB-SAHARAN AFRICA,625
